ExpID,TopK,Diversity(clsuterSrecall),Diversity(greedySrecall),Diversity(srecall),Relevance(clsuterNrelevance),Relevance(greedyNrelevance),Relevance(relevance),Time(greedyTime)
430,58,0.8333333333333334,0.8888888888888888,0.06666666666666655,0.6353944562899788,1.0000000000000002,0.5738255033557047,163697.0
431,59,0.7777777777777778,0.8888888888888888,0.14285714285714277,0.703433606806442,1.0000000000000002,0.421598272138229,169855.0
432,60,0.8333333333333334,0.8888888888888888,0.06666666666666655,0.6390658174097665,1.0000000000000002,0.5647840531561463,167289.0
433,61,0.7777777777777778,0.8888888888888888,0.14285714285714277,0.6052711299606179,1.0000000000000002,0.6521521521521527,178579.0
434,62,0.9444444444444444,0.8888888888888888,-0.05882352941176473,0.6770581113801453,1.0000000000000002,0.47697809566383587,169342.0
435,63,0.8333333333333334,0.8888888888888888,0.06666666666666655,0.7359346642468237,1.0,0.3588162762022199,167803.0
436,64,0.7777777777777778,0.8888888888888888,0.14285714285714277,0.6560798548094374,1.0,0.5242047026279391,187303.0
437,65,0.7777777777777778,0.9444444444444444,0.21428571428571425,0.6515426497277678,1.0,0.5348189415041781,183711.0
438,66,0.8333333333333334,0.9444444444444444,0.13333333333333325,0.7413793103448274,1.0,0.3488372093023259,179605.0
439,67,0.9444444444444444,0.9444444444444444,0.0,0.7108287961282517,1.0,0.40680851063829787,176526.0
440,68,0.9444444444444444,1.0,0.05882352941176473,0.6981246218995766,1.0,0.4324090121317157,185763.0
441,69,0.7777777777777778,1.0,0.2857142857142857,0.6119177253478524,1.0,0.634206623826001,186789.0
442,70,0.7777777777777778,1.0,0.2857142857142857,0.703871748336358,1.0,0.4207133648474433,176526.0
443,71,0.9444444444444444,1.0,0.05882352941176473,0.793103448275862,1.0,0.2608695652173914,228355.0
444,72,0.8333333333333334,1.0,0.19999999999999996,0.6947973381730187,1.0,0.4392686112320419,179605.0
445,73,1.0,1.0,0.0,0.7298850574712643,1.0,0.37007874015748043,184223.0
446,74,0.7777777777777778,1.0,0.2857142857142857,0.7994555353901994,1.0,0.2508513053348471,178579.0
447,75,0.7777777777777778,1.0,0.2857142857142857,0.8245614035087718,1.0,0.21276595744680865,215526.0
448,76,0.7777777777777778,1.0,0.2857142857142857,0.6866303690260134,1.0,0.45638766519823776,216040.0
449,77,0.7777777777777778,1.0,0.2857142857142857,0.8176043557168783,1.0,0.22308546059933426,199105.0
450,78,0.9444444444444444,1.0,0.05882352941176473,0.8290986085904415,1.0,0.20612914994527565,196027.0
451,79,0.8888888888888888,1.0,0.12500000000000006,0.7876588021778586,1.0,0.26958525345622103,191407.0
452,80,0.8888888888888888,1.0,0.12500000000000006,0.7840290381125227,1.0,0.27546296296296297,204749.0
453,81,0.9444444444444444,1.0,0.05882352941176473,0.8542044767090138,1.0,0.1706798866855526,280697.0
454,82,0.8333333333333334,1.0,0.19999999999999996,0.8644888082274652,1.0,0.15675297410776767,215526.0
455,83,1.0,1.0,0.0,0.8892921960072594,1.0,0.12448979591836752,215526.0
456,84,0.8888888888888888,1.0,0.12500000000000006,0.8330308529945554,1.0,0.20043572984749453,245289.0
457,85,0.9444444444444444,1.0,0.05882352941176473,0.8000604960677555,1.0,0.249905482041588,221171.0
458,86,0.9444444444444444,1.0,0.05882352941176473,0.8717483363581365,1.0,0.14712005551700233,222197.0
459,87,1.0,1.0,0.0,0.8886872353297035,1.0,0.12525527569775366,201157.0
460,88,0.9444444444444444,1.0,0.05882352941176473,0.8632788868723532,1.0,0.1583742116327962,214500.0
461,89,0.9444444444444444,1.0,0.05882352941176473,0.8947368421052628,1.0,0.11764705882352983,214499.0
462,90,1.0,1.0,0.0,0.9180278281911676,1.0,0.08929159802306426,218605.0
463,91,0.9444444444444444,1.0,0.05882352941176473,0.9186327888687232,1.0,0.0885742509054992,224249.0
464,92,1.0,1.0,0.0,0.9455535390199634,1.0,0.05758157389635348,216552.0
465,93,1.0,1.0,0.0,0.953115547489413,1.0,0.049190733100603234,222711.0
466,94,1.0,1.0,0.0,0.9882032667876586,1.0,0.01193755739210308,244263.0
467,95,1.0,1.0,0.0,0.953115547489413,1.0,0.049190733100603234,250934.0
468,96,1.0,1.0,0.0,0.9709618874773139,1.0,0.02990654205607481,233487.0
469,97,1.0,1.0,0.0,1.0,1.0,0.0,268382.0
470,98,1.0,1.0,0.0,0.9999999999999998,1.0,2.2204460492503136E-16,246316.0
